"GEO_ID","NAME","B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Owner occupied","Margin of Error!!Total:!!Owner occupied","Estimate!!Total:!!Renter occupied","Margin of Error!!Total:!!Renter occupied",
"860Z200US57104","ZCTA5 57104","12390","641","5403","559","6987","596",
"860Z200US57105","ZCTA5 57105","9847","516","6413","386","3434","401",
"860Z200US57106","ZCTA5 57106","21330","673","12785","647","8545","649",
"860Z200US57107","ZCTA5 57107","4702","274","3256","271","1446","252",
"860Z200US57108","ZCTA5 57108","13739","420","8671","401","5068","454",
"860Z200US57110","ZCTA5 57110","8889","481","5757","398","3132","383",
"860Z200US57117","ZCTA5 57117","0","10","0","10","0","10",
"860Z200US57197","ZCTA5 57197","0","10","0","10","0","10",
"860Z200US57201","ZCTA5 57201","11442","345","7550","400","3892","393",
"860Z200US57212","ZCTA5 57212","768","113","623","108","145","59",
"860Z200US57213","ZCTA5 57213","171","52","128","47","43","24",
"860Z200US57214","ZCTA5 57214","58","19","54","18","4","4",
"860Z200US57216","ZCTA5 57216","657","97","563","91","94","49",
"860Z200US57217","ZCTA5 57217","89","28","77","26","12","14",
"860Z200US57218","ZCTA5 57218","134","46","124","46","10","9",
"860Z200US57219","ZCTA5 57219","219","47","151","34","68","31",
"860Z200US57220","ZCTA5 57220","317","86","266","74","51","51",
"860Z200US57221","ZCTA5 57221","362","62","277","62","85","30",
"860Z200US57223","ZCTA5 57223","494","51","436","51","58","22",
"860Z200US57224","ZCTA5 57224","80","20","69","22","11","12",
"860Z200US57225","ZCTA5 57225","697","84","571","85","126","36",
"860Z200US57226","ZCTA5 57226","736","78","559","76","177","46",
"860Z200US57227","ZCTA5 57227","150","39","123","35","27","25",
"860Z200US57231","ZCTA5 57231","696","61","577","66","119","36",
"860Z200US57232","ZCTA5 57232","212","61","200","61","12","10",
"860Z200US57233","ZCTA5 57233","49","23","40","19","9","13",
"860Z200US57234","ZCTA5 57234","528","77","465","73","63","26",
"860Z200US57235","ZCTA5 57235","299","64","275","60","24","14",
"860Z200US57236","ZCTA5 57236","39","23","35","23","4","4",
"860Z200US57237","ZCTA5 57237","298","59","268","57","30","13",
"860Z200US57238","ZCTA5 57238","156","46","117","37","39","27",
"860Z200US57239","ZCTA5 57239","185","44","168","45","17","14",
"860Z200US57241","ZCTA5 57241","373","71","264","54","109","49",
"860Z200US57242","ZCTA5 57242","134","43","119","42","15","16",
"860Z200US57243","ZCTA5 57243","277","98","251","96","26","17",
"860Z200US57245","ZCTA5 57245","81","42","54","26","27","32",
"860Z200US57246","ZCTA5 57246","71","25","70","25","1","2",
"860Z200US57247","ZCTA5 57247","94","42","77","38","17","19",
"860Z200US57248","ZCTA5 57248","392","61","304","47","88","37",
"860Z200US57249","ZCTA5 57249","426","54","341","52","85","34",
"860Z200US57251","ZCTA5 57251","38","21","28","18","10","11",
"860Z200US57252","ZCTA5 57252","1878","153","1485","143","393","135",
"860Z200US57255","ZCTA5 57255","189","40","156","39","33","14",
"860Z200US57256","ZCTA5 57256","91","31","82","30","9","8",
"860Z200US57257","ZCTA5 57257","204","52","125","38","79","32",
"860Z200US57258","ZCTA5 57258","64","25","54","24","10","8",
"860Z200US57259","ZCTA5 57259","242","69","210","66","32","28",
"860Z200US57260","ZCTA5 57260","434","55","368","58","66","22",
"860Z200US57261","ZCTA5 57261","111","34","70","20","41","28",
"860Z200US57262","ZCTA5 57262","1692","94","901","85","791","95",
"860Z200US57263","ZCTA5 57263","185","47","157","42","28","19",
"860Z200US57264","ZCTA5 57264","65","22","53","20","12","10",
"860Z200US57265","ZCTA5 57265","103","39","71","29","32","22",
"860Z200US57266","ZCTA5 57266","196","31","150","30","46","15",
"860Z200US57268","ZCTA5 57268","245","60","194","51","51","31",
"860Z200US57269","ZCTA5 57269","114","44","110","44","4","4",
"860Z200US57270","ZCTA5 57270","232","55","173","47","59","25",
"860Z200US57271","ZCTA5 57271","57","25","55","24","2","4",
"860Z200US57272","ZCTA5 57272","56","25","29","15","27","19",
"860Z200US57273","ZCTA5 57273","463","63","332","46","131","47",
"860Z200US57274","ZCTA5 57274","1171","78","884","69","287","56",
"860Z200US57276","ZCTA5 57276","438","107","376","100","62","29",
"860Z200US57278","ZCTA5 57278","253","53","199","51","54","27",
"860Z200US57279","ZCTA5 57279","436","64","388","60","48","22",
"860Z200US57301","ZCTA5 57301","8350","245","5271","311","3079","370",
"860Z200US57311","ZCTA5 57311","481","53","417","53","64","26",
"860Z200US57312","ZCTA5 57312","251","72","217","64","34","31",
"860Z200US57313","ZCTA5 57313","459","59","372","56","87","35",
"860Z200US57314","ZCTA5 57314","225","39","175","37","50","23",
"860Z200US57315","ZCTA5 57315","408","66","305","49","103","43",
"860Z200US57317","ZCTA5 57317","226","48","141","36","85","38",
"860Z200US57319","ZCTA5 57319","373","67","307","55","66","42",
"860Z200US57321","ZCTA5 57321","100","32","100","32","0","10",
"860Z200US57322","ZCTA5 57322","97","28","82","29","15","15",
"860Z200US57323","ZCTA5 57323","100","31","96","31","4","7",
"860Z200US57324","ZCTA5 57324","147","53","143","52","4","6",
"860Z200US57325","ZCTA5 57325","1144","118","792","113","352","94",
"860Z200US57328","ZCTA5 57328","454","58","330","46","124","40",
"860Z200US57329","ZCTA5 57329","136","42","111","40","25","17",
"860Z200US57330","ZCTA5 57330","184","39","153","35","31","23",
"860Z200US57331","ZCTA5 57331","129","39","98","30","31","23",
"860Z200US57332","ZCTA5 57332","272","36","248","34","24","13",
"860Z200US57334","ZCTA5 57334","298","63","226","53","72","33",
"860Z200US57335","ZCTA5 57335","138","31","121","30","17","9",
"860Z200US57337","ZCTA5 57337","42","17","27","12","15","15",
"860Z200US57339","ZCTA5 57339","355","60","166","54","189","46",
"860Z200US57340","ZCTA5 57340","90","30","83","30","7","8",
"860Z200US57341","ZCTA5 57341","46","21","34","20","12","10",
"860Z200US57342","ZCTA5 57342","174","49","166","48","8","7",
"860Z200US57344","ZCTA5 57344","41","20","38","20","3","5",
"860Z200US57345","ZCTA5 57345","464","60","394","58","70","33",
"860Z200US57346","ZCTA5 57346","7","12","0","10","7","12",
"860Z200US57348","ZCTA5 57348","272","56","163","36","109","52",
"860Z200US57349","ZCTA5 57349","595","58","474","63","121","33",
"860Z200US57350","ZCTA5 57350","6267","230","4277","321","1990","319",
"860Z200US57353","ZCTA5 57353","336","49","298","52","38","15",
"860Z200US57354","ZCTA5 57354","30","22","30","22","0","10",
"860Z200US57355","ZCTA5 57355","502","67","385","59","117","41",
"860Z200US57356","ZCTA5 57356","586","69","412","53","174","50",
"860Z200US57358","ZCTA5 57358","6","5","6","5","0","10",
"860Z200US57359","ZCTA5 57359","230","46","192","43","38","18",
"860Z200US57361","ZCTA5 57361","64","34","29","25","35","20",
"860Z200US57362","ZCTA5 57362","852","90","524","68","328","77",
"860Z200US57363","ZCTA5 57363","337","81","232","50","105","69",
"860Z200US57364","ZCTA5 57364","4","8","0","10","4","8",
"860Z200US57365","ZCTA5 57365","278","51","232","44","46","24",
"860Z200US57366","ZCTA5 57366","1084","90","820","88","264","60",
"860Z200US57367","ZCTA5 57367","107","22","93","18","14","10",
"860Z200US57368","ZCTA5 57368","419","53","306","47","113","34",
"860Z200US57369","ZCTA5 57369","1015","110","805","104","210","60",
"860Z200US57370","ZCTA5 57370","306","63","228","56","78","32",
"860Z200US57371","ZCTA5 57371","92","41","55","30","37","30",
"860Z200US57373","ZCTA5 57373","158","42","93","33","65","32",
"860Z200US57374","ZCTA5 57374","120","29","105","27","15","13",
"860Z200US57375","ZCTA5 57375","254","42","198","37","56","24",
"860Z200US57376","ZCTA5 57376","439","78","325","58","114","52",
"860Z200US57379","ZCTA5 57379","46","24","44","24","2","3",
"860Z200US57380","ZCTA5 57380","949","79","619","59","330","57",
"860Z200US57381","ZCTA5 57381","249","62","159","49","90","51",
"860Z200US57382","ZCTA5 57382","569","70","452","68","117","37",
"860Z200US57383","ZCTA5 57383","333","45","264","40","69","26",
"860Z200US57384","ZCTA5 57384","399","64","316","53","83","33",
"860Z200US57385","ZCTA5 57385","557","63","437","55","120","44",
"860Z200US57386","ZCTA5 57386","135","52","101","45","34","31",
"860Z200US57401","ZCTA5 57401","13868","400","8607","470","5261","415",
"860Z200US57420","ZCTA5 57420","82","40","69","35","13","18",
"860Z200US57421","ZCTA5 57421","16","21","16","21","0","10",
"860Z200US57422","ZCTA5 57422","74","21","64","19","10","9",
"860Z200US57424","ZCTA5 57424","119","38","105","36","14","14",
"860Z200US57426","ZCTA5 57426","19","18","19","18","0","10",
"860Z200US57427","ZCTA5 57427","230","66","198","68","32","32",
"860Z200US57428","ZCTA5 57428","223","48","140","36","83","39",
"860Z200US57429","ZCTA5 57429","47","20","44","19","3","5",
"860Z200US57430","ZCTA5 57430","800","111","614","89","186","69",
"860Z200US57432","ZCTA5 57432","101","34","97","33","4","5",
"860Z200US57433","ZCTA5 57433","193","70","185","70","8","10",
"860Z200US57434","ZCTA5 57434","228","56","206","50","22","17",
"860Z200US57435","ZCTA5 57435","156","47","130","45","26","27",
"860Z200US57436","ZCTA5 57436","203","43","178","44","25","12",
"860Z200US57437","ZCTA5 57437","585","78","472","70","113","44",
"860Z200US57438","ZCTA5 57438","383","68","280","48","103","59",
"860Z200US57439","ZCTA5 57439","1","3","1","3","0","10",
"860Z200US57440","ZCTA5 57440","127","45","119","43","8","9",
"860Z200US57441","ZCTA5 57441","216","44","196","45","20","15",
"860Z200US57442","ZCTA5 57442","807","74","621","60","186","66",
"860Z200US57445","ZCTA5 57445","845","130","659","127","186","63",
"860Z200US57446","ZCTA5 57446","206","107","200","107","6","6",
"860Z200US57448","ZCTA5 57448","182","40","163","37","19","12",
"860Z200US57449","ZCTA5 57449","82","59","20","17","62","60",
"860Z200US57450","ZCTA5 57450","209","55","172","48","37","24",
"860Z200US57451","ZCTA5 57451","958","71","785","84","173","60",
"860Z200US57452","ZCTA5 57452","79","23","68","20","11","11",
"860Z200US57454","ZCTA5 57454","251","45","221","40","30","19",
"860Z200US57455","ZCTA5 57455","53","22","38","20","15","13",
"860Z200US57456","ZCTA5 57456","228","53","187","45","41","22",
"860Z200US57457","ZCTA5 57457","41","18","31","19","10","10",
"860Z200US57460","ZCTA5 57460","122","38","105","38","17","12",
"860Z200US57461","ZCTA5 57461","119","28","104","29","15","11",
"860Z200US57465","ZCTA5 57465","141","36","128","33","13","9",
"860Z200US57466","ZCTA5 57466","72","26","68","25","4","6",
"860Z200US57467","ZCTA5 57467","117","32","108","34","9","8",
"860Z200US57468","ZCTA5 57468","116","33","96","31","20","13",
"860Z200US57469","ZCTA5 57469","1262","117","825","115","437","89",
"860Z200US57470","ZCTA5 57470","34","21","34","21","0","10",
"860Z200US57471","ZCTA5 57471","224","75","199","69","25","18",
"860Z200US57472","ZCTA5 57472","392","63","303","60","89","38",
"860Z200US57473","ZCTA5 57473","105","46","102","46","3","5",
"860Z200US57474","ZCTA5 57474","70","27","70","27","0","10",
"860Z200US57475","ZCTA5 57475","58","22","52","22","6","5",
"860Z200US57476","ZCTA5 57476","187","39","170","35","17","12",
"860Z200US57477","ZCTA5 57477","47","16","43","17","4","3",
"860Z200US57479","ZCTA5 57479","267","58","250","54","17","14",
"860Z200US57481","ZCTA5 57481","150","44","141","44","9","8",
"860Z200US57501","ZCTA5 57501","7185","196","5422","213","1763","218",
"860Z200US57520","ZCTA5 57520","83","28","67","29","16","13",
"860Z200US57521","ZCTA5 57521","51","24","26","17","25","17",
"860Z200US57522","ZCTA5 57522","203","65","119","40","84","60",
"860Z200US57523","ZCTA5 57523","402","56","303","51","99","32",
"860Z200US57528","ZCTA5 57528","377","90","231","75","146","57",
"860Z200US57529","ZCTA5 57529","121","41","119","42","2","3",
"860Z200US57531","ZCTA5 57531","38","17","29","15","9","10",
"860Z200US57532","ZCTA5 57532","1231","116","968","131","263","98",
"860Z200US57533","ZCTA5 57533","678","70","532","67","146","41",
"860Z200US57534","ZCTA5 57534","67","60","42","46","25","34",
"860Z200US57536","ZCTA5 57536","103","35","62","25","41","23",
"860Z200US57537","ZCTA5 57537","16","25","16","25","0","10",
"860Z200US57538","ZCTA5 57538","90","29","80","27","10","8",
"860Z200US57540","ZCTA5 57540","57","31","39","27","18","14",
"860Z200US57541","ZCTA5 57541","57","31","35","27","22","22",
"860Z200US57543","ZCTA5 57543","265","57","177","48","88","39",
"860Z200US57544","ZCTA5 57544","200","49","163","45","37","27",
"860Z200US57547","ZCTA5 57547","57","26","57","26","0","10",
"860Z200US57548","ZCTA5 57548","254","49","104","29","150","36",
"860Z200US57551","ZCTA5 57551","754","109","484","90","270","70",
"860Z200US57552","ZCTA5 57552","203","47","189","44","14","13",
"860Z200US57553","ZCTA5 57553","93","42","82","40","11","17",
"860Z200US57555","ZCTA5 57555","1084","135","578","109","506","88",
"860Z200US57559","ZCTA5 57559","279","46","201","47","78","38",
"860Z200US57560","ZCTA5 57560","125","53","70","41","55","33",
"860Z200US57562","ZCTA5 57562","25","18","22","18","3","4",
"860Z200US57563","ZCTA5 57563","36","25","16","18","20","20",
"860Z200US57564","ZCTA5 57564","373","47","312","46","61","30",
"860Z200US57566","ZCTA5 57566","221","72","56","41","165","63",
"860Z200US57567","ZCTA5 57567","417","69","321","61","96","43",
"860Z200US57568","ZCTA5 57568","261","56","214","48","47","32",
"860Z200US57569","ZCTA5 57569","147","49","109","40","38","26",
"860Z200US57570","ZCTA5 57570","500","120","158","57","342","112",
"860Z200US57571","ZCTA5 57571","21","11","19","11","2","3",
"860Z200US57572","ZCTA5 57572","352","80","186","62","166","59",
"860Z200US57574","ZCTA5 57574","56","36","37","32","19","28",
"860Z200US57576","ZCTA5 57576","35","20","31","21","4","6",
"860Z200US57577","ZCTA5 57577","218","63","89","52","129","40",
"860Z200US57579","ZCTA5 57579","430","52","284","54","146","39",
"860Z200US57580","ZCTA5 57580","1689","122","1227","120","462","107",
"860Z200US57584","ZCTA5 57584","56","35","48","34","8","9",
"860Z200US57585","ZCTA5 57585","59","27","32","20","27","18",
"860Z200US57601","ZCTA5 57601","1689","172","1181","135","508","134",
"860Z200US57620","ZCTA5 57620","266","60","205","51","61","33",
"860Z200US57621","ZCTA5 57621","57","14","18","10","39","12",
"860Z200US57622","ZCTA5 57622","62","30","21","16","41","27",
"860Z200US57623","ZCTA5 57623","291","54","186","40","105","30",
"860Z200US57625","ZCTA5 57625","1168","95","641","69","527","74",
"860Z200US57626","ZCTA5 57626","339","94","259","78","80","35",
"860Z200US57630","ZCTA5 57630","16","10","16","10","0","10",
"860Z200US57631","ZCTA5 57631","209","55","189","50","20","16",
"860Z200US57632","ZCTA5 57632","313","57","231","48","82","35",
"860Z200US57633","ZCTA5 57633","176","55","136","45","40","23",
"860Z200US57634","ZCTA5 57634","41","20","35","17","6","9",
"860Z200US57636","ZCTA5 57636","32","20","24","17","8","11",
"860Z200US57638","ZCTA5 57638","805","87","670","84","135","33",
"860Z200US57639","ZCTA5 57639","71","23","10","11","61","23",
"860Z200US57640","ZCTA5 57640","29","22","16","19","13","12",
"860Z200US57641","ZCTA5 57641","110","21","91","20","19","9",
"860Z200US57642","ZCTA5 57642","554","44","285","36","269","40",
"860Z200US57644","ZCTA5 57644","138","56","108","52","30","24",
"860Z200US57645","ZCTA5 57645","74","20","67","19","7","6",
"860Z200US57646","ZCTA5 57646","106","34","91","34","15","12",
"860Z200US57648","ZCTA5 57648","225","41","178","39","47","22",
"860Z200US57649","ZCTA5 57649","89","34","75","30","14","14",
"860Z200US57650","ZCTA5 57650","3","6","0","10","3","6",
"860Z200US57651","ZCTA5 57651","38","18","24","15","14","11",
"860Z200US57652","ZCTA5 57652","87","29","46","31","41","19",
"860Z200US57656","ZCTA5 57656","342","43","245","44","97","25",
"860Z200US57657","ZCTA5 57657","60","20","51","18","9","9",
"860Z200US57658","ZCTA5 57658","75","18","43","14","32","13",
"860Z200US57659","ZCTA5 57659","7","7","7","7","0","10",
"860Z200US57660","ZCTA5 57660","44","15","36","14","8","7",
"860Z200US57661","ZCTA5 57661","42","19","15","12","27","15",
"860Z200US57701","ZCTA5 57701","18711","554","11111","588","7600","603",
"860Z200US57702","ZCTA5 57702","15374","524","11162","545","4212","384",
"860Z200US57703","ZCTA5 57703","6853","562","5893","497","960","226",
"860Z200US57706","ZCTA5 57706","678","236","0","10","678","236",
"860Z200US57714","ZCTA5 57714","179","46","44","29","135","46",
"860Z200US57716","ZCTA5 57716","99","84","99","84","0","10",
"860Z200US57717","ZCTA5 57717","3474","228","2745","235","729","172",
"860Z200US57718","ZCTA5 57718","3083","278","2722","249","361","135",
"860Z200US57719","ZCTA5 57719","4211","330","2594","275","1617","306",
"860Z200US57720","ZCTA5 57720","280","51","226","46","54","20",
"860Z200US57722","ZCTA5 57722","104","56","83","51","21","25",
"860Z200US57724","ZCTA5 57724","93","42","63","28","30","36",
"860Z200US57725","ZCTA5 57725","89","59","67","49","22","26",
"860Z200US57730","ZCTA5 57730","2519","272","2033","210","486","154",
"860Z200US57732","ZCTA5 57732","1097","183","682","144","415","147",
"860Z200US57735","ZCTA5 57735","677","123","550","110","127","62",
"860Z200US57737","ZCTA5 57737","30","41","0","10","30","41",
"860Z200US57738","ZCTA5 57738","216","98","214","98","2","4",
"860Z200US57741","ZCTA5 57741","52","79","52","79","0","10",
"860Z200US57744","ZCTA5 57744","870","168","781","171","89","56",
"860Z200US57745","ZCTA5 57745","644","104","534","103","110","57",
"860Z200US57747","ZCTA5 57747","3008","228","2300","225","708","168",
"860Z200US57748","ZCTA5 57748","93","41","65","39","28","19",
"860Z200US57750","ZCTA5 57750","108","56","43","28","65","47",
"860Z200US57751","ZCTA5 57751","366","95","315","100","51","24",
"860Z200US57752","ZCTA5 57752","481","89","177","68","304","100",
